folder,file,duration,rms,zcr,clipping_ratio,speech_len,silence_len,speech_ratio,num_segments,mean_segment_len
대출 사기형,22.mp3,149.93125,0.08338909,0.1399528057311673,0.0,128.408,21.52325000000002,0.8564458710242193,42,3.0573333333333332
대출 사기형,23.mp3,751.9318125,0.07646087,0.1094776932478296,0.0,630.096,121.83581249999997,0.8379695998033067,164,3.8420487804878047
대출 사기형,24.mp3,188.2674375,0.10370646,0.09846700931551665,0.0,177.656,10.611437499999994,0.9436363630327735,26,6.832923076923077
대출 사기형,25.mp3,112.4078125,0.2253325,0.1347362975466126,8.340167637369511e-06,95.7538125,16.65400000000001,0.8518430380450647,36,2.6598281249999998
대출 사기형,26.mp3,66.385875,0.03768608,0.10832690135542168,0.0,47.856,18.529874999999997,0.7208762406159444,20,2.3928000000000003
대출 사기형,27.mp3,263.5233125,0.026253501,0.08449868289749271,0.0,248.712,14.811312499999985,0.9437950579799274,38,6.5450526315789475
대출 사기형,28.mp3,46.0016875,0.046025578,0.09957440075191237,0.0,42.608,3.3936875000000057,0.9262268911330698,4,10.652
대출 사기형,29.mp3,76.488,0.11515622,0.10462288595253032,8.171216399958163e-07,67.076,9.412000000000006,0.87694801798975,15,4.471733333333333
대출 사기형,3.mp3,83.382875,0.05040557,0.15828612906513814,0.0,63.096875,20.286,0.7567126343388855,24,2.629036458333333
대출 사기형,30.mp3,106.176,0.09760828,0.10782924191209702,0.0,95.376,10.799999999999997,0.8982820976491863,20,4.768800000000001
대출 사기형,31.mp3,147.192,0.051520124,0.14740170686141305,0.0,135.764,11.427999999999997,0.9223599108647209,27,5.028296296296297
대출 사기형,32.mp3,121.896,0.06388714,0.15751248257053807,0.0,104.188,17.708,0.854728621119643,33,3.157212121212121
대출 사기형,33.mp3,189.6141875,0.045478664,0.16698279430686805,0.0,179.648,9.966187500000018,0.9474396529531841,24,7.485333333333333
대출 사기형,34.mp3,213.2753125,0.052045584,0.13259337783664665,0.0,204.296,8.97931250000002,0.9578980220694787,22,9.286181818181818
대출 사기형,35.mp3,209.6298125,0.07479773,0.17309738017096626,0.0,174.184,35.44581250000002,0.8309123493587057,54,3.2256296296296294
대출 사기형,36.mp3,238.167125,0.069135495,0.1470096561996171,0.0,226.448,11.719124999999991,0.9507945313611188,28,8.087428571428571
